Month,Day,Year,TmaxC,TminC,TdewC,Rs_MJ_m2
10,22,1998,18.07,5.74,2.5,16.97
10,23,1998,17.07,5.41,4.89,13.17
10,24,1998,21.21,9.89,8.06,14.29
10,25,1998,24,8.88,9.7,16.36
10,26,1998,25.71,14.58,14.3,13.56
10,27,1998,25.23,15.28,14.02,13.02
10,28,1998,25.74,17.69,15.85,12.95
10,29,1998,23.75,14.71,11.57,17.11
10,30,1998,21.54,15.07,15.21,6.43
10,31,1998,21.49,9.51,14.01,2.7
11,1,1998,10.58,8.52,7.81,2.69
11,2,1998,13.96,8.48,8.78,5
11,3,1998,11.37,6.99,6.41,6.23
11,4,1998,7.79,5.46,3.1,-999
11,5,1998,-999,-999,-999,-999
11,6,1998,7.8,4.46,2.83,3.88
11,7,1998,11.18,6.67,7.77,3.9
11,8,1998,10.35,4.71,6.22,3.18
11,9,1998,24.29,8.95,12.29,7.09
11,10,1998,15.37,2.09,-3.09,15.63
11,11,1998,15.98,1.71,0.95,15
11,12,1998,13.23,5.73,4.02,6.77
11,13,1998,11.81,9.11,8.87,3.57
11,14,1998,17.01,9.29,10.2,7.26
11,15,1998,19.04,5.26,7.05,14.32
11,16,1998,19.19,6.52,8.23,13.66
11,17,1998,19.35,4.04,8.67,12.89
11,18,1998,22.91,13.26,10.66,13.62
11,19,1998,15.56,5.71,7.16,1.56
11,20,1998,13.68,0.17,0.04,10.07
11,21,1998,15.83,0.8,2.07,11.75
11,22,1998,22.09,6.38,7.85,11.64
11,23,1998,20.49,7.49,5.99,11.91
11,24,1998,20.03,3.61,6.67,10.73
11,25,1998,19.81,4.86,-1.28,12.11
11,26,1998,20.03,1.12,1.88,11.59
11,27,1998,21.19,6.7,10.56,9.91
11,28,1998,22.58,13.35,14.31,5.17
11,29,1998,20.23,11.65,13.29,2.01
11,30,1998,20.69,7.7,7.4,13.14
12,1,1998,19.91,3.99,6.73,13.14
12,2,1998,19.49,10.6,12.84,5.17
12,3,1998,20.88,11.11,13.65,8.88
12,4,1998,17.48,9.59,9.8,11.36
12,5,1998,22.25,8.65,8.64,11.88
12,6,1998,17.6,4.04,10.05,3.28
12,7,1998,4.99,2.42,1.41,2.21
12,8,1998,10.41,-1.78,-2.09,12.96
12,9,1998,10.42,-2.04,-2.08,11.12
12,10,1998,8.9,4.83,-0.76,6.29
12,11,1998,8.34,4.02,0.79,5.59
12,12,1998,12.45,-0.35,-1.15,12.03
12,13,1998,13.84,-1.29,-0.47,12.54
12,14,1998,15.36,-0.4,0.44,12.58
12,15,1998,16.76,-0.49,1.01,12.66
12,16,1998,13.02,-0.13,-0.92,12.6
12,17,1998,15.35,-1.03,-2.11,12.43
12,18,1998,9.51,6.14,3.09,1.91
12,19,1998,8.98,-0.24,1.29,4.18
12,20,1998,2.94,-0.62,-0.5,1.81
12,21,1998,-1,-11,-7.88,1.93
12,22,1998,-7,-13,-15.9,10.01
12,23,1998,-5.58,-7.59,-11.3,3.01
12,24,1998,-0.47,-8.13,-15.8,10.05
12,25,1998,4,-11,-12.2,12.49
12,26,1998,9.77,-8.1,-5.92,12.06
12,27,1998,11.75,-1.35,-1.09,9.95
12,28,1998,10.19,-4.72,-1.63,8.48
12,29,1998,9.31,-2.84,-2.36,12.02
12,30,1998,10,-6.21,-3.94,12.47
12,31,1998,4.47,-5.96,-7.42,11.69
1,1,1999,7.7,-0.45,0.3,1.49
1,2,1999,4.49,-5.91,-8.89,12.29
1,3,1999,-3,-11,-17.2,13.22
1,4,1999,3,-12,-12.5,12.68
1,5,1999,8.8,-4.89,-6.77,10.92
1,6,1999,18.72,-5.18,-4.82,12.75
1,7,1999,0.3,-3.89,-2.87,1.96
1,8,1999,-2.97,-5.89,-7.07,2.81
1,9,1999,1.77,-9.87,-12.4,13.04
1,10,1999,10.88,-6.07,-7.82,12.78
1,11,1999,18.7,-5.54,-5.7,13.01
1,12,1999,17.2,2.42,-0.42,6.24
1,13,1999,2.32,-4.76,-6.86,11.35
1,14,1999,9.51,-4.67,-2.35,11.81
1,15,1999,19.09,-2.67,-4.58,13.15
1,16,1999,15.48,0.64,-0.27,12.58
1,17,1999,15.61,-0.14,-0.49,13.51
1,18,1999,15.66,-3.43,-10.1,13.82
1,19,1999,21.22,3.99,-0.52,13.01
1,20,1999,21.7,-0.76,-1.01,11.15
1,21,1999,20.87,1.42,0.1,12.67
1,22,1999,7.28,2.82,2.41,1.49
1,23,1999,12.64,-3.37,-3.62,14.82
1,24,1999,21.76,0.53,-0.35,10.91
1,25,1999,8.08,-0.1,-1.26,10.82
1,26,1999,20.97,-1.61,2.36,10.56
1,27,1999,20.26,6.06,7.46,12.98
1,28,1999,11.1,3.63,3.56,2.58
1,29,1999,4.21,1.32,-0.06,1.78
1,30,1999,4.18,2.51,2.33,2.1
1,31,1999,6.12,1.72,1.13,4.61
2,1,1999,14.36,2.01,4.34,15.11
2,2,1999,13.13,-0.17,-2.57,16.27
2,3,1999,17.1,3.67,0.1,14.06
2,4,1999,15.96,-0.01,-1.8,15.75
2,5,1999,20.57,8.14,8.58,8.61
2,6,1999,16.1,9.17,11.57,2.73
2,7,1999,16.43,2.96,4.43,16.42
2,8,1999,22.61,4.59,5.09,15.81
2,9,1999,19.96,8.81,11.41,8.41
2,10,1999,23.28,8.48,13.31,16
2,11,1999,18.97,-1.42,-3.37,14.37
2,12,1999,13.16,-4.47,-10.1,18.19
2,13,1999,14.36,-1.57,-4.93,17.81
2,14,1999,18.48,-0.06,-5.8,18.47
2,15,1999,18.27,5.47,2.41,17.58
2,16,1999,12.78,2.19,-0.28,18.19
2,17,1999,16.49,-0.22,-0.76,17.74
2,18,1999,15.88,3.43,-2.03,17.98
2,19,1999,12.44,-1.33,-2.46,17.35
2,20,1999,14.48,2.36,-0.66,17.99
2,21,1999,8.34,-0.59,-2.3,18.18
2,22,1999,12.07,0.1,-0.53,9.29
2,23,1999,17.28,-1.38,-7.8,19.47
2,24,1999,22.39,1.22,1.19,19.01
2,25,1999,24.79,3.92,7.39,18.66
2,26,1999,25.04,14.01,5.78,13.67
2,27,1999,17.74,3.26,-3.62,20.3
2,28,1999,21.49,-1.89,-6.79,20.56
3,1,1999,25.5,3.77,-1.44,19.91
3,2,1999,15.88,5.14,-0.83,19.05
3,3,1999,13.92,-1.68,-4.18,20.94
3,4,1999,21.43,4.39,1.04,18.96
3,5,1999,19.05,6.73,4.05,19.13
3,6,1999,12.77,2.82,0.42,19.45
3,7,1999,9.72,1.03,-0.95,6.38
3,8,1999,19.7,3.23,4.65,17.96
3,9,1999,13.47,-0.18,0.05,21.7
3,10,1999,22.04,3.81,6.24,19.3
3,11,1999,8.64,2.74,1.57,5.95
3,12,1999,7.33,1.42,2.31,1.03
3,13,1999,1.97,-0.48,-1.23,3.85
3,14,1999,8.73,-2.42,-5.64,23.32
3,15,1999,15.55,-2.44,-0.49,22.79
3,16,1999,19.45,2.8,4.67,20.54
3,17,1999,19.56,10.13,9.45,17.98
3,18,1999,12.68,4.48,1.74,2.71
3,19,1999,9.28,5.04,5.13,6.73
3,20,1999,15.77,4.73,5.6,21.44
3,21,1999,19.78,3.07,5.37,23.24
3,22,1999,24.12,9.85,10.88,23.34
3,23,1999,11.13,3.94,3.36,22.37
3,24,1999,12.02,1.94,3.38,15.71
3,25,1999,14.88,3.8,2.55,23.45
3,26,1999,16.22,0.26,-1.64,23.95
3,27,1999,11.79,8.08,5.42,5.53
3,28,1999,13.59,5.45,6.87,7.03
3,29,1999,16.75,8.05,8.63,11.55
3,30,1999,17.28,8.45,9.54,10.8
3,31,1999,19.83,11.73,12.36,13.72
4,1,1999,25.29,11.92,13.24,22.9
4,2,1999,26.22,17.47,15.74,16.98
4,3,1999,20.91,7.03,2.42,18.14
4,4,1999,22.49,2.78,1.29,15.66
4,5,1999,22.42,8.54,4.2,26.33
4,6,1999,23.77,4.01,4.7,26.02
4,7,1999,24.24,9.58,11.9,8.96
4,8,1999,25.05,11.86,5.67,19.24
4,9,1999,23.04,7.59,6.41,24.9
4,10,1999,23.68,6.81,-0.38,28.14
4,11,1999,21.19,3.55,1.82,26.24
4,12,1999,23.64,9.15,5.37,21.69
4,13,1999,22.24,15.25,14.27,5.27
4,14,1999,19.87,6.57,7.65,18.15
4,15,1999,14,3.59,-2.94,27.67
4,16,1999,13.27,1.3,-5.6,25.67
4,17,1999,15.16,-0.48,-6,28.75
4,18,1999,26.41,0.12,-1.38,27.76
4,19,1999,28.46,9.83,4.57,26.91
4,20,1999,31,11.04,11.09,26.97
4,21,1999,28.9,17.33,16.11,21.55
4,22,1999,30.02,19.19,14.45,27.08
4,23,1999,20,8.41,12.05,3.51
4,24,1999,11.3,7.92,8.68,2.12
4,25,1999,19.3,11.11,12.78,16.11
4,26,1999,23.34,12.58,11.93,20.7
4,27,1999,26.36,9.8,10.39,28.48
4,28,1999,23.48,13.85,13.96,27.4
4,29,1999,19.63,12.2,12.15,16.84
4,30,1999,21.69,12.69,11.27,24.1
5,1,1999,20.96,12.23,9.77,17.73
5,2,1999,22.69,13.84,14.02,23.86
5,3,1999,27.69,17.51,14.51,18.67
5,4,1999,25.37,11.23,5.56,24.04
5,5,1999,20.79,9.27,5.6,26.38
5,6,1999,20.8,6.74,2.25,28.8
5,7,1999,26.49,5.46,3.27,30.29
5,8,1999,31.07,9.53,10.85,28.74
5,9,1999,28.99,15.53,16.37,18.93
5,10,1999,25.2,15.35,16.93,24.06
5,11,1999,18.92,12.88,12.49,10.82
5,12,1999,22.13,11.02,8.68,29.87
5,13,1999,25.09,9.63,8.8,29.39
5,14,1999,28.96,15.79,16.72,21.96
5,15,1999,32.96,21.37,20.92,28.49
5,16,1999,30.95,17.83,18.9,27.04
5,17,1999,21.79,13.17,12.27,13.36
5,18,1999,24.95,9.43,7.49,30.83
5,19,1999,27.4,10.87,11.56,29.93
5,20,1999,28.57,16.91,15.47,22.7
5,21,1999,28.77,18.3,16.56,26.23
5,22,1999,32.73,18.45,17.96,26.99
5,23,1999,26.56,16.69,14.81,25.2
5,24,1999,27.89,13.44,13.15,25.72
5,25,1999,24.57,17.4,16.92,17.94
5,26,1999,24.23,16.04,13.81,24.8
5,27,1999,20.07,15.11,14.43,5.58
5,28,1999,23.07,16.43,16.58,14.75
5,29,1999,27.03,16.84,17.09,20.71
5,30,1999,30.55,16.89,18,29.36
5,31,1999,30.22,17.51,19.8,24.39
6,1,1999,30.58,19.46,17.5,30.24
6,2,1999,30.71,18.07,20.08,24.52
6,3,1999,29.92,22.69,20.82,27.12
6,4,1999,31.55,22.01,20.04,28.87
6,5,1999,30.63,22.78,20.19,16.84
6,6,1999,26.72,21.61,18.51,17.75
6,7,1999,30.97,21.3,18.36,21.07
6,8,1999,32.53,20.71,18.85,29.25
6,9,1999,32.31,20.99,19.68,26.01
6,10,1999,26.14,18.34,18.35,8.96
6,11,1999,28.24,19.34,17.92,20.91
6,12,1999,28.41,19.64,17.99,22.87
6,13,1999,27.6,19.28,17.44,22.27
6,14,1999,27.48,17.62,12.48,29.66
6,15,1999,28.56,15.22,13.77,-999
6,16,1999,26.05,15.69,14.89,26.28
6,17,1999,24.66,15.07,11.84,25.79
6,18,1999,29.08,15.34,15.18,21.99
6,19,1999,33.26,19.36,19.28,-999
6,20,1999,27.19,19.42,20.92,-999
6,21,1999,24.21,19.58,20.56,-999
6,22,1999,25.06,20.51,21.25,-999
6,23,1999,30.9,19.29,21.71,-999
6,24,1999,31.21,19.67,19.93,-999
6,25,1999,28.66,19.52,20,-999
6,26,1999,32.72,21.58,20.56,-999
6,27,1999,34.04,24.35,23.13,-999
6,28,1999,-999,-999,-999,-999
6,29,1999,30.48,18.54,20.74,20.11
6,30,1999,-999,-999,-999,-999
7,1,1999,-999,-999,-999,-999
7,2,1999,-999,-999,-999,-999
7,3,1999,-999,-999,-999,-999
7,4,1999,-999,-999,-999,-999
7,5,1999,32.96,22.21,19.85,28.99
7,6,1999,34.64,21.98,20.05,28.57
7,7,1999,34.18,22.22,20.49,24.42
7,8,1999,34.26,20.82,19.94,27.95
7,9,1999,36.44,20.91,19.91,27.59
7,10,1999,26.66,19.72,17.85,23.59
7,11,1999,26.7,18.56,16.1,25.07
7,12,1999,27.01,18.13,15.95,22.26
7,13,1999,31.6,16.48,16.95,28.98
7,14,1999,34.12,21.39,19.35,28.31
7,15,1999,34.51,22.96,19.02,27.29
7,16,1999,32.67,23.24,16.76,21.72
7,17,1999,33.26,22.09,18.7,27.65
7,18,1999,33.53,22.7,19.76,28.59
7,19,1999,34.11,21.67,19.3,27.15
7,20,1999,33.85,22.73,19.31,27.73
7,21,1999,33.33,22.07,20.14,27.23
7,22,1999,34.24,21.85,19.81,26.46
7,23,1999,34.83,22.65,18.75,27.81
7,24,1999,36.82,20.74,18.21,28.11
7,25,1999,36.19,21.23,17.66,28.06
7,26,1999,35.77,22.4,18.71,27.98
7,27,1999,36.19,22.36,18.8,27.44
7,28,1999,36.86,21.66,18.22,27.92
7,29,1999,37,22.57,17.68,27.38
7,30,1999,38.08,25.48,17.57,27
7,31,1999,37.55,24.76,18.85,27.58
8,1,1999,36.62,21.77,17.06,27.6
8,2,1999,36.28,22.7,17.81,24.79
8,3,1999,34.03,22.44,20.91,18.41
8,4,1999,32.43,22.07,20.69,17.64
8,5,1999,31.65,21.03,21.16,15.41
8,6,1999,35.24,20.6,20.33,25.32
8,7,1999,36.77,22.25,19.1,26.37
8,8,1999,34.43,23.36,21.82,25.82
8,9,1999,35.22,23.74,20.44,19.66
8,10,1999,39.42,23.84,20.62,24.9
8,11,1999,37.97,23.98,18.36,26.48
8,12,1999,40.67,25.28,15.99,26.85
8,13,1999,33.27,21.99,16.31,27.13
8,14,1999,34.57,18.82,15.74,26.55
8,15,1999,37.15,18.67,16.08,26.22
8,16,1999,38.02,20.79,17.99,25.74
8,17,1999,37.37,19.05,12.28,26.77
8,18,1999,38.21,19.29,13.3,25.52
8,19,1999,34.06,21.69,14.26,23.55
8,20,1999,34,17.25,11.79,26.35
8,21,1999,35.01,18.59,14.14,24.22
8,22,1999,37.98,21.07,14.05,24.2
8,23,1999,36.97,24.1,18.86,22.66
8,24,1999,36.18,21.66,13.72,25.5
8,25,1999,38.24,17.93,15.31,24.53
8,26,1999,38.86,22.55,16.95,23.37
8,27,1999,33.66,23.09,19.69,23.77
8,28,1999,37.05,20.5,18.94,24.41
8,29,1999,36.56,23.24,18.08,23.77
8,30,1999,34.64,20.6,17.02,22.73
8,31,1999,33.78,20.14,16.41,23.34
9,1,1999,34.35,18.71,13.35,22.18
9,2,1999,31.57,19.28,17.83,22.42
9,3,1999,34.26,19.5,17.97,20.12
9,4,1999,34.72,22.5,19.33,16.29
9,5,1999,28.24,20.7,19.27,12.16
9,6,1999,31.84,18.45,19.13,22.53
9,7,1999,34.64,20.38,18.62,20.59
9,8,1999,30.28,20.05,14.27,21.33
9,9,1999,30.55,17.49,7.8,23.67
9,10,1999,33.99,18.27,16.97,19.61
9,11,1999,28.7,19.26,19.98,18.36
9,12,1999,25.44,17.21,17.09,10.33
9,13,1999,25.63,14.42,9.34,23.45
9,14,1999,27.22,12.32,11.55,21.56
9,15,1999,22.19,16.93,13.13,6.52
9,16,1999,21.9,14.73,10.9,7.75
9,17,1999,24.46,14.25,13.68,12.54
9,18,1999,29.33,17.72,15.72,13.31
9,19,1999,33.08,19.06,15.91,21.83
9,20,1999,20.69,12.01,13.33,10.96
9,21,1999,20.85,9.86,6.37,22.85
9,22,1999,25.2,5.56,4.98,22.88
9,23,1999,28.2,8.09,4.97,19.32
9,24,1999,27.62,13.75,11.78,13.62
9,25,1999,26.58,14.07,15.17,20.85
9,26,1999,31.08,17.57,18.63,20.61
9,27,1999,23.83,13.78,15.28,10.75
9,28,1999,13.85,10.62,10.23,2.73
9,29,1999,20.92,8.87,4.74,21.76
9,30,1999,24.43,7.05,3.99,21.47
10,1,1999,29.09,8.06,4.43,21.02
10,2,1999,20.13,9.13,7.31,19.52
10,3,1999,20.57,8.24,8.25,19.55
10,4,1999,20.36,7.32,4.43,19.13
10,5,1999,26.41,7.07,10.06,19.35
10,6,1999,27.81,11.93,11.93,19.17
10,7,1999,26.42,15.53,5.52,19.53
10,8,1999,24.81,15.11,13.94,11.81
10,9,1999,26.12,13.04,12.77,16.64
10,10,1999,29.43,11.38,11.38,19.16
10,11,1999,29.61,12.43,11.79,18.68
10,12,1999,29.72,13.16,11.39,18.71
10,13,1999,28.09,12.72,10.95,18.43
10,14,1999,31.21,11.57,7,18.43
10,15,1999,31.29,15.8,13.37,17.71
10,16,1999,22.81,12.39,6.83,17.29
10,17,1999,15.75,10.41,-4.35,14.33
10,18,1999,17.12,5.69,-2.51,13.66
10,19,1999,19.59,1.49,-2.06,17.57
10,20,1999,22.6,1.38,0.56,17.89
10,21,1999,28.84,5.35,-0.64,17.88
10,22,1999,26.14,7.46,0.23,17.81
10,23,1999,19.57,5.79,-0.94,17.47
10,24,1999,20.54,3.95,-1.68,17.42
10,25,1999,27.94,5.83,3.01,14.49
10,26,1999,30.17,4.78,1.71,17.21
10,27,1999,-999,-999,-999,-999
10,28,1999,26.61,16.26,11.27,-999
10,29,1999,26.39,11.94,13.06,11.86
10,30,1999,13.38,10.24,7.65,2.15
10,31,1999,15.84,10.6,9.79,4.17
11,1,1999,20.6,9.82,6.29,9.2
11,2,1999,12.34,0.83,-4.76,17.39
11,3,1999,18.58,0.36,-0.48,16.28
11,4,1999,-999,-999,-999,-999
11,5,1999,23.98,9.84,10.74,15.07
11,6,1999,24.93,12.5,12.55,13.87
11,7,1999,25.19,10.59,11.12,14.3
11,8,1999,23.87,10.05,9.5,12.61
11,9,1999,23.65,11.26,9.99,-999
11,10,1999,26.88,9.61,8.1,14.68
11,11,1999,26.27,10.06,10.19,13.97
11,12,1999,25.82,8.96,9.78,13.79
11,13,1999,26.33,9.58,10.09,13.88
11,14,1999,24.73,9.97,8.64,13.78
11,15,1999,22.94,7.77,5.09,13.81
11,16,1999,26.1,5.54,6.03,13.55
11,17,1999,25.73,9.1,6.56,13.44
11,18,1999,25.2,12.95,8.4,11.96
11,19,1999,17.85,4.97,1.91,13.41
11,20,1999,19.87,1.44,1.04,12.87
11,21,1999,20.68,7.03,2.88,13.21
11,22,1999,20.31,7.41,10.23,2.25
11,23,1999,11.21,0.65,0.2,10.2
11,24,1999,11.27,-1.48,-2.92,11.85
11,25,1999,13,-3.37,-5.06,13.03
11,26,1999,20.82,-1.48,-5.12,12.71
11,27,1999,20.7,3.61,-1.04,13.03
11,28,1999,15.78,5.84,4.65,12.15
11,29,1999,15.19,3.89,1.22,12.26
11,30,1999,15.63,-0.58,-1.3,11.67
12,1,1999,18.95,7.06,5.46,9.01
12,2,1999,21.36,9.07,9,3.39
12,3,1999,20.54,2.69,2.66,12.02
12,4,1999,9.73,2.32,4.79,1.09
12,5,1999,6.3,-2.78,-6.06,12.79
12,6,1999,10.96,-4.55,-4.22,11.03
12,7,1999,15.98,1.64,-1.68,12.39
12,8,1999,16.82,5.56,9.07,6.27
12,9,1999,8.4,-0.16,1.57,1.34
12,10,1999,11.63,-2.2,-2.09,12.58
12,11,1999,9.08,1.09,2.99,1.78
12,12,1999,10.69,-0.33,-1.51,10.97
12,13,1999,11.94,-2.95,-4.89,12.35
12,14,1999,9.27,0.94,-1.5,8.59
12,15,1999,11.64,-2.74,-8.88,12.33
12,16,1999,12.71,0.16,-6.41,10.17
12,17,1999,12.15,1.06,-2.78,6.11
12,18,1999,8.39,0.38,1.16,8.86
12,19,1999,7.82,0.37,1.36,5.72
12,20,1999,4.51,-3.14,-7.57,10.82
12,21,1999,5.88,-4.04,-7,9.97
12,22,1999,8.15,-2.84,-2.62,10.75
12,23,1999,14.48,-3.56,-2.59,11.67
12,24,1999,10.33,-1.38,-0.55,11.64
12,25,1999,15.16,-3.28,-0.56,11.34
12,26,1999,13.67,-1.05,-2.85,11.62
12,27,1999,11.26,-2.71,-2.67,11.75
12,28,1999,22.01,-3.03,-2.59,11.96
12,29,1999,19.71,-0.91,-1.24,10.87
12,30,1999,17.64,0.67,-1.93,11.73
12,31,1999,17.19,-1.81,-3.32,12.26
1,1,2000,20.91,2.62,0.86,11.31
1,2,2000,18.18,5.23,-0.39,12.2
1,3,2000,11.41,-1.89,-1.96,10.54
1,4,2000,7.33,-7.16,-8.07,12.68
1,5,2000,12.47,-1.61,-8.68,12.34
1,6,2000,12.06,-0.82,-1.86,12.1
1,7,2000,12,-4.87,-3.41,12.01
1,8,2000,11.45,3.84,5.26,4.64
1,9,2000,13.66,-1.56,-2.85,12.45
1,10,2000,17.97,-3.53,-6.32,10.84
1,11,2000,15.48,-2.31,-4.83,12.76
1,12,2000,20.38,0.66,-2.66,13
1,13,2000,11.59,1.1,-5.61,12.86
1,14,2000,13.18,-4.83,-8.2,12.88
1,15,2000,21.61,4.99,6.3,9.7
1,16,2000,13.72,5.24,8.65,3.89
1,17,2000,8.93,4.32,5.42,3.22
1,18,2000,11.2,2.69,3.06,9.09
1,19,2000,21.02,-1.43,0.82,11.56
1,20,2000,6.24,-3.84,-9.49,12.63
1,21,2000,11.63,-0.63,-3.96,10.66
1,22,2000,14.34,-0.2,0.23,12.11
1,23,2000,14.05,-2.32,-1.85,12.7
1,24,2000,7.97,-8.02,-7.32,11.64
1,25,2000,3.57,-1.72,-6.9,10.87
1,26,2000,0.28,-2.6,-7.4,2.08
1,27,2000,-2.19,-4.53,-4.6,5.45
1,28,2000,-3.53,-5.39,-6.39,5.8
1,29,2000,3,-11,-7.74,14.74
1,30,2000,8.37,-8.05,-6.19,13.26
1,31,2000,9.67,-4.37,-2.72,12.45
2,1,2000,8.21,-4.47,-2.98,13.81
2,2,2000,11.91,-5.99,-3.41,13.95
2,3,2000,14.77,0.17,-0.91,15.17
2,4,2000,7.81,-1.59,-4.96,15.56
2,5,2000,9.26,-6.24,-5.56,14.47
2,6,2000,13.46,-1.12,-1.48,11.63
2,7,2000,18.16,-1.14,-1.75,15.5
2,8,2000,19.33,-2.08,-2.27,15.85
2,9,2000,25.08,5.37,1.7,12.24
2,10,2000,23.16,3.68,-3.07,15.06
2,11,2000,7.08,0.71,-1.85,12
2,12,2000,11.48,-5.34,-3.82,16
2,13,2000,11.13,0.77,0.69,8.79
2,14,2000,13.13,-4.67,-3.65,15.2
2,15,2000,25.36,3.89,-0.18,15.92
2,16,2000,12.94,3.23,-2.78,14.26
2,17,2000,20.17,6.03,6.29,4.73
2,18,2000,19.84,0.73,4.84,13.47
2,19,2000,11.67,-0.93,-1.83,-999
2,20,2000,16.6,-1,-0.67,15.45
2,21,2000,21.69,8.3,8.61,10.64
2,22,2000,19.17,9.99,12.07,3.91
2,23,2000,22.16,8.3,7.74,17.73
2,24,2000,22.63,6.68,10.58,14.54
2,25,2000,18.84,10.22,3.36,18.63
2,26,2000,14.16,2.13,-1,17.37
2,27,2000,19.89,0.32,-0.68,19.42
2,28,2000,20.73,6.18,2.29,17.09
2,29,2000,21.89,7.45,4.37,-999
3,1,2000,-999,-999,-999,-999
3,2,2000,14.61,8.53,6.08,5.78
3,3,2000,8.66,2.03,2.31,4.42
3,4,2000,16.98,-1.17,2.31,20.35
3,5,2000,17.9,3.73,5.29,13.81
3,6,2000,24.31,10.77,12.88,16.56
3,7,2000,21.03,12.2,13.88,3.71
3,8,2000,20.65,10.02,5.1,21.06
3,9,2000,14.54,4.22,1.95,20.94
3,10,2000,10.71,0.5,0.35,12.7
3,11,2000,11.26,-1.19,-1.72,21.33
3,12,2000,16.43,-1.21,0.03,21.22
3,13,2000,19.44,3.03,4.64,17.97
3,14,2000,16.76,10.08,9.73,7.52
3,15,2000,22.92,9.88,10.86,20.27
3,16,2000,14.59,0.04,6.76,1.7
3,17,2000,5.49,0.33,2.2,3.3
3,18,2000,9.55,2.77,3.16,6.26
3,19,2000,16.69,0.11,-1.07,22.62
3,20,2000,23.49,2.44,1.08,22.77
3,21,2000,14.73,10.18,8.21,3
3,22,2000,13.97,9.15,10.44,2.67
3,23,2000,18.4,11.83,9.49,13.59
3,24,2000,24.2,7.72,8.62,23.53
3,25,2000,23.72,11.38,11.04,21.16
3,26,2000,27.65,10.03,10.68,22.92
3,27,2000,-999,-999,-999,-999
3,28,2000,-999,-999,-999,-999
3,29,2000,10.92,7.89,5.91,6.45
3,30,2000,14.51,6.92,5.52,15.65
3,31,2000,17.01,4.07,6.12,12.28
4,1,2000,10.3,7.36,6.71,2.71
4,2,2000,17.28,5.27,6.18,22.44
4,3,2000,12,2.88,1.29,17.33
4,4,2000,20.31,-0.26,1.42,25.58
4,5,2000,30.41,7.39,5.27,26.09
4,6,2000,25.08,13.49,11.03,25.37
4,7,2000,21.77,9.5,6.17,25.27
4,8,2000,14.13,2.44,-2.72,26.26
4,9,2000,21.73,5.38,-0.49,21.54
4,10,2000,26.33,11.13,11.82,22.53
4,11,2000,16.93,10.37,9.73,4.92
4,12,2000,10.74,7.83,7.88,5.78
4,13,2000,18.47,9.42,11.07,14.94
4,14,2000,21.71,9.97,12.86,15.85
4,15,2000,21.22,6.7,11.02,9.11
4,16,2000,18.01,3.07,5.15,25.76
4,17,2000,20.18,6.22,7.72,18.54
4,18,2000,30.96,11.72,15.05,25.81
4,19,2000,30.96,14.7,10.04,25.56
4,20,2000,23.23,8.35,4.59,27.53
4,21,2000,22.09,5.61,4.12,25.26
4,22,2000,20.95,8.5,6.98,13.75
4,23,2000,22.34,11.71,11.31,23.46
4,24,2000,25.3,11.77,9.25,27.55
4,25,2000,25.39,12.38,8.31,27.21
4,26,2000,24.94,8.16,7.86,19.06
4,27,2000,23.57,12.99,8.72,25.74
4,28,2000,23.12,10.67,8.32,27.64
4,29,2000,22.85,12.75,13.45,17.38
4,30,2000,18.74,14.55,15.36,0.54
5,1,2000,16.84,11.65,10.94,11.25
5,2,2000,15.76,11.44,10.96,7.69
5,3,2000,22.33,9.89,11.11,21.87
5,4,2000,23.87,11.23,12.92,25.24
5,5,2000,20.34,13.95,16.6,3.74
5,6,2000,30.54,20.3,20.33,21.84
5,7,2000,35.41,20.53,17.53,27.8
5,8,2000,31.32,17.25,17.21,23.53
5,9,2000,22.68,12.84,10.75,26.16
5,10,2000,31.09,11.14,15.59,23.02
5,11,2000,38.06,22.18,19.77,27.44
5,12,2000,26.9,11.36,10.18,-999
5,13,2000,22.31,9.32,3.48,30.13
5,14,2000,26.3,7.57,3.12,29.5
5,15,2000,29.67,13.81,13.38,20.56
5,16,2000,30.68,20.47,18.51,15.02
5,17,2000,30.74,21.03,16.74,15.14
5,18,2000,25.01,12.23,7.69,26.33
5,19,2000,19.5,9.64,8.87,17.93
5,20,2000,28.03,9.25,10.21,29
5,21,2000,31.93,14.13,12.32,29.36
5,22,2000,37.59,17.59,13.77,28.93
5,23,2000,41.76,19.52,11.57,-999
5,24,2000,40.37,20.49,17.72,28.69
5,25,2000,27.28,18.59,19.57,9.91
5,26,2000,31.94,19.5,20.75,19.68
5,27,2000,28.69,19.19,16.58,24.47
5,28,2000,32.72,14.71,11.3,30.02
5,29,2000,36.06,18.22,11.89,29.91
5,30,2000,37.01,22.34,18.34,28.62
5,31,2000,36.05,23.02,14.97,30.08
6,1,2000,34.8,22.32,17.35,23.41
6,2,2000,24.58,20.27,19.23,10.38
6,3,2000,23.91,19.5,20.09,8.73
6,4,2000,28.98,20.67,20.07,17.86
6,5,2000,25.66,16.48,12.16,30.03
6,6,2000,27.31,13.13,11.02,29.01
6,7,2000,29.67,15.95,12.65,29.5
6,8,2000,31.38,13.82,10.8,30.76
6,9,2000,30.2,21.77,19.9,21.71
6,10,2000,27.2,19.5,19.85,11.97
6,11,2000,29.83,18.52,20.06,21.18
6,12,2000,32.47,21.02,20.06,24.95
6,13,2000,33.89,21.78,19.09,26.51
